,Unnamed: 0,longitude,latitude,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value,housing_median_age,total_rooms,total_bedrooms,population,households,median_income
13848,9189,-118.12,34.23,0.0,1.0,0.0,0.0,0.0,162500.0,1.855550823397217,-0.9987764806499073,-1.0891783771129862,-1.1121651567612474,-1.1620608065133256,0.04976202002871539
13849,18604,-122.11,37.11,0.0,0.0,0.0,0.0,1.0,206800.0,1.379269574885369,-0.29413102834485744,-0.30377684951891293,-0.5051452592970773,-0.4515517463630069,0.7098661360176264
13850,15452,-117.31,33.16,0.0,0.0,0.0,0.0,1.0,247800.0,-1.9546991646975678,1.446252899688064,0.8450194147231641,0.7313447736598098,0.7775770657218508,0.9146003565163876
13851,9920,-122.33,38.33,0.0,0.0,0.0,1.0,0.0,202600.0,-1.0815168757591795,0.24790393496671942,-0.15372999051586614,-0.11399303518431902,-0.19483496915541004,0.7593594189400567
13852,5730,-118.21,34.17,1.0,0.0,0.0,0.0,0.0,472700.0,-0.36709500299140746,2.685706182460536,1.6351099066610824,1.697568479580729,1.755175298118457,2.2546164658644456
13853,15467,-117.21,33.19,1.0,0.0,0.0,0.0,0.0,218500.0,-0.6052356272473315,0.5062739341452377,0.18387544224098915,0.24780118535264722,0.23821252370993012,0.5023852231901923
13854,4416,-118.26,34.08,1.0,0.0,0.0,0.0,0.0,166700.0,1.696790407226601,-0.3853735805023062,0.29641058649327423,0.6458611750126506,0.45084662200309117,-1.0931789147370725
13855,16534,-121.2,37.78,0.0,1.0,0.0,0.0,0.0,106300.0,-1.9546991646975678,-1.1681624066847751,-1.1829576639898902,-1.1708811639128314,-1.2242951767454702,-0.2583429098395183
13856,5320,-118.42,34.05,1.0,0.0,0.0,0.0,0.0,500001.0,0.7442279102029048,1.0135283206443217,1.3889392786092087,0.2270778887109117,1.1302384970373374,0.5104140161509281
13857,17951,-121.96,37.34,1.0,0.0,0.0,0.0,0.0,252600.0,0.42670707786167267,-0.5344331954129898,-0.5499474775707867,-0.6009905062651042,-0.5837997831063143,-0.22532978088912467
13858,4193,-118.24,34.12,1.0,0.0,0.0,0.0,0.0,204200.0,0.9823685344588288,-0.6464537544973824,-0.5452585132269414,-0.547455323273954,-0.5215654128741697,-0.3610269461268226
13859,16187,-121.3,37.96,0.0,1.0,0.0,0.0,0.0,76800.0,-0.36709500299140746,-0.646905450300142,-0.39286717205197197,-0.2012035752182894,-0.41006216620824376,-1.0968763851795167
13860,10295,-117.81,33.86,1.0,0.0,0.0,0.0,0.0,235000.0,-0.8433762515032556,-1.1342852214778016,-1.1829576639898902,-1.157065632818341,-1.2398537693035063,-0.15930352298833741
13861,2111,-119.74,36.76,0.0,1.0,0.0,0.0,0.0,58700.0,1.0617487425441368,-0.2489614480688927,-0.14904102617202095,0.16059064531867684,-0.16371778403933768,-1.0905906854273617
13862,18369,-121.9,37.16,1.0,0.0,0.0,0.0,0.0,293300.0,1.1411289506294449,-0.5037178808253339,-0.5218136915077153,-0.7469170534506585,-0.6512203508578045,0.7249729438253265
13863,19912,-119.31,36.32,0.0,1.0,0.0,0.0,0.0,88800.0,-0.4464752110767155,0.13588337588232685,0.13698579880253703,-0.013830434749263935,0.08003349936989569,-0.6818089175120076
13864,1207,-121.75,39.4,0.0,1.0,0.0,0.0,0.0,81900.0,0.029806037435132604,-0.43234994398930954,-0.48430197675695363,-0.49305666958939826,-0.433400055045298,-0.7235375125053052
13865,11068,-117.85,33.84,1.0,0.0,0.0,0.0,0.0,271700.0,-0.20833458682079145,-0.2480580564633734,-0.5944926388373162,-0.5543630888211992,-0.6226962645014048,1.4831128475453261
13866,8215,-118.19,33.79,0.0,0.0,0.0,0.0,1.0,126600.0,0.6648477021175967,-0.3659506609836414,0.040862029753710165,0.45935150523703083,-0.06518003117177525,-0.9122669680889155
13867,5971,-117.79,34.1,0.0,1.0,0.0,0.0,0.0,190500.0,-0.20833458682079145,-0.4427389474527814,-0.4444457798342693,-0.3549013586444946,-0.4204345612469345,-0.18217501872517006
13868,15392,-116.99,33.2,1.0,0.0,0.0,0.0,0.0,250000.0,-0.9227564595885636,0.15169272897891453,0.01272824369063889,0.08287828291216857,0.010019832858732917,-0.374390660725942
13869,1647,-121.82,37.81,0.0,1.0,0.0,0.0,0.0,485400.0,-1.3196575000151036,0.9335781635558641,0.29406610432135166,0.5646949298325198,0.3108192889807656,2.354131241772512
13870,9867,-121.84,36.61,1.0,0.0,0.0,0.0,0.0,128900.0,-0.20833458682079145,0.11646045636366202,0.5332032858574575,0.7106214770180742,0.5649429674286898,-0.6855063879544516
13871,10452,-117.66,33.46,1.0,0.0,0.0,0.0,0.0,288100.0,-0.20833458682079145,-0.25799536412408564,-0.3834892433642816,-0.41707124856970124,-0.41784146248726184,0.6463224654139086
13872,7008,-118.06,33.97,1.0,0.0,0.0,0.0,0.0,175800.0,0.8236081182882128,-0.4540313425217726,-0.547602995398864,-0.38598630360709796,-0.4982275240371154,0.0512938292120136
13873,871,-122.07,37.52,0.0,0.0,0.0,1.0,0.0,273500.0,-2.034079372782876,5.135704216628863,5.45661584689493,4.9822109972958115,5.839305844602952,1.1717330152852135
13874,16895,-122.36,37.58,0.0,0.0,0.0,0.0,1.0,374200.0,1.855550823397217,0.19866909246591785,0.14401924531830484,-0.09586015062280044,0.18116435099713082,0.6399311236491122
13875,12090,-117.3,33.85,0.0,1.0,0.0,0.0,0.0,127900.0,-1.0815168757591795,0.608357185568918,0.5097584641382314,0.7615662479290074,0.40417084432898265,-0.4806137044367285
13876,14106,-117.1,32.75,0.0,0.0,0.0,0.0,1.0,85200.0,-0.4464752110767155,-0.3551099617174098,0.040862029753710165,0.06129151557702739,-0.023690451017012126,-1.1195365968910669
13877,12426,-116.2,33.63,0.0,1.0,0.0,0.0,0.0,96300.0,-0.4464752110767155,-0.6740071984657209,-0.6109040140407743,-0.30913741189399535,-0.6901168322528949,-0.7205267151450293
13878,16705,-120.52,35.06,1.0,0.0,0.0,0.0,0.0,329700.0,-1.3990377081004117,-0.599477391010379,-0.702338818745756,-0.6735220445111786,-0.6693720421755133,0.26252503348821254
13879,18866,-122.22,38.1,0.0,0.0,0.0,1.0,0.0,93300.0,0.7442279102029048,-0.773831970875603,-0.8265963738576542,-0.7503709362242812,-0.7627235975237303,-0.44474824114502093
13880,1771,-122.35,37.95,0.0,0.0,0.0,1.0,0.0,114600.0,1.0617487425441368,-0.5235924961467583,-0.57104781711809,-0.40066530539499395,-0.5137861165951516,-0.13453047102396204
13881,15986,-122.47,37.76,0.0,0.0,0.0,1.0,0.0,329600.0,1.538029991055985,-0.26206062634892247,-0.11621827576510445,-0.32813376714891956,-0.0885179200088295,-0.5245079606891718
13882,624,-122.18,37.71,0.0,0.0,0.0,1.0,0.0,157500.0,1.2998893668000608,-0.8664296104413306,-0.9063087677030227,-0.7909540588143466,-0.9494267082201644,-0.2583429098395183
13883,20320,-119.15,34.25,0.0,0.0,0.0,0.0,1.0,186800.0,0.5854674940322887,0.3915432002442873,0.30578851518096467,1.321095257255867,0.502708597196545,0.11816522321393086
13884,18274,-122.06,37.35,1.0,0.0,0.0,0.0,0.0,500001.0,0.10918624552044062,-0.272901325615154,-0.5616698884303997,-0.5595439129816331,-0.578613585586969,2.5850118603999843
13885,18397,-121.77,37.22,1.0,0.0,0.0,0.0,0.0,191100.0,-1.0021366676738717,-0.46396865018248484,-0.5335361023673284,-0.6631603961903108,-0.6149169682223867,0.34756685366442636
13886,9487,-123.22,39.28,1.0,0.0,0.0,0.0,0.0,142900.0,-1.0021366676738717,1.3211331623236415,1.3420496351707567,1.4791103941491004,1.5217964097479144,-0.3795671193453637
13887,18507,-122.01,36.99,0.0,0.0,0.0,0.0,1.0,271400.0,0.029806037435132604,-1.0918258160183947,-1.1454459492391287,-1.1423866310304451,-1.1931779916293979,1.3642655833239092
13888,12438,-116.19,33.67,0.0,1.0,0.0,0.0,0.0,67500.0,-1.0021366676738717,-0.35465826591465016,-0.13497413314048531,0.4826652139589833,-0.06258693241210256,-1.1274069268328406
13889,1587,-121.99,37.83,1.0,0.0,0.0,0.0,0.0,372000.0,-1.0021366676738717,0.13317320106576896,-0.3600444216450555,-0.2227903425534306,-0.2726279319455909,2.2289454567926192
13890,11637,-118.03,33.83,1.0,0.0,0.0,0.0,0.0,132800.0,-0.28771479490609947,-0.8474583867254255,-0.7937736234507377,-0.7823193518802901,-0.8223648689962023,-0.3639849224807781
13891,11568,-118.02,33.76,1.0,0.0,0.0,0.0,0.0,195800.0,-0.28771479490609947,-0.3998278461906149,-0.30377684951891293,-0.026782495150348647,-0.30115201830199056,-0.12423037479143931
13892,17444,-120.39,34.52,0.0,0.0,0.0,0.0,1.0,239300.0,0.9029883263735208,-0.21779443767847703,-0.32487718906621643,-0.3669899483521737,-0.4385862525646434,-0.6852951039291691
13893,15130,-116.91,32.86,1.0,0.0,0.0,0.0,0.0,131000.0,-1.0815168757591795,0.22983610285633352,0.22138715699175085,0.17095229363954462,0.06706800557153222,-0.09206238194217566
13894,996,-121.77,37.74,0.0,1.0,0.0,0.0,0.0,418800.0,-0.28771479490609947,-0.9712230366815688,-1.0610445910499147,-1.019773792566843,-1.0790816462037993,2.7937076563727934
13895,5862,-118.34,34.19,1.0,0.0,0.0,0.0,0.0,219900.0,1.1411289506294449,-0.7295657822051574,-0.6601381396511491,-0.7097878136342157,-0.638254857059441,-0.6240227365972385
13896,6161,-117.94,34.08,1.0,0.0,0.0,0.0,0.0,195400.0,0.26794666169105663,0.027024687417251846,-0.045883810607426266,0.20203723860214792,-0.010724957218648646,0.31756452207430863
13897,16858,-122.41,37.63,0.0,0.0,0.0,0.0,1.0,242500.0,0.8236081182882128,0.7117955244008772,1.2224810444027037,1.1095449373714834,1.412886261841661,-0.6471055163593539
13898,16174,-122.36,37.72,0.0,0.0,0.0,1.0,0.0,180400.0,-1.4784179161857198,-0.9779984737229636,-0.9578873754853201,-0.9325632525328728,-1.0194403747313272,-0.6105005589791573
13899,20009,-119.06,36.15,0.0,1.0,0.0,0.0,0.0,52900.0,-0.28771479490609947,-0.10938744501616166,-0.1302851687966401,0.07942440013854599,-0.10407651256686569,-0.8159214525600867
13900,12702,-121.41,38.59,0.0,1.0,0.0,0.0,0.0,114500.0,-0.8433762515032556,1.3021619386077363,2.1391735736244426,1.2502906603966037,2.0844988405968894,-0.6420875207588941
13901,12320,-116.51,33.89,0.0,1.0,0.0,0.0,0.0,61000.0,-0.6052356272473315,-0.6143833525014474,-0.5335361023673284,-0.775411586333045,-0.6953030297722402,-1.0110422499084932
13902,5010,-118.32,34.01,1.0,0.0,0.0,0.0,0.0,165800.0,1.220509158714753,0.6268767134820635,0.8895645759896936,0.16145411601208248,0.8994527074264674,-0.7240129015621909
13903,8479,-118.32,33.93,1.0,0.0,0.0,0.0,0.0,157800.0,0.42670707786167267,-0.5005560102060163,-0.6109040140407743,-0.544864911193737,-0.5552756967499147,0.5796623554372738
13904,5325,-118.43,34.04,1.0,0.0,0.0,0.0,0.0,494700.0,1.855550823397217,-0.09899844155268978,-0.23109790218931217,-0.4084365416356448,-0.23113835179082776,1.0535724241459645
13905,3632,-118.43,34.24,1.0,0.0,0.0,0.0,0.0,183800.0,0.5854674940322887,-0.5714722512392809,-0.6296598714161552,-0.4654256074004175,-0.6615927458964952,0.43239738981535764
13906,18766,-122.26,40.58,0.0,1.0,0.0,0.0,0.0,138500.0,-1.1608970838444876,-0.04750512003808997,-0.15841895485971136,-0.14162409737329976,-0.16371778403933768,0.059216980160108144
13907,18144,-122.04,37.35,1.0,0.0,0.0,0.0,0.0,431600.0,-0.049574170650175414,0.2736505957240193,-0.11387379359318185,-0.09240626784917784,-0.07295932745079334,1.9062091081735713
13908,13665,-117.31,34.02,0.0,1.0,0.0,0.0,0.0,129300.0,-0.8433762515032556,-0.45628982153557085,-0.6085595318688518,-0.46283519532020057,-0.5604618942692601,0.7129825753905433
13909,4758,-118.34,34.04,1.0,0.0,0.0,0.0,0.0,127100.0,0.9029883263735208,-0.26206062634892247,0.3010995508371195,0.6087319351962078,0.3004468939420748,-0.8655731985014787
13910,5337,-118.46,34.04,1.0,0.0,0.0,0.0,0.0,348100.0,0.18856645360574864,-0.010466064211798885,0.4066012485736367,0.17008882294613895,0.44566042448374577,-0.3048253954016726
13911,6669,-118.11,34.16,0.0,1.0,0.0,0.0,0.0,325600.0,1.855550823397217,0.23209458187013174,-0.17483033006316961,-0.17788986649633692,-0.14815919148130152,0.8230615525627359
13912,19332,-122.91,38.46,1.0,0.0,0.0,0.0,0.0,251900.0,-0.8433762515032556,-0.2814835458675873,-1.250947646975646,-0.45161007630592714,-0.4463655488436615,0.33589341126756717
13913,4890,-118.25,34.02,1.0,0.0,0.0,0.0,0.0,114300.0,0.5060872859469807,-0.5764409050696371,-0.11152931142125924,0.6942155338433669,-0.10407651256686569,-1.0305860222471264
13914,16153,-122.48,37.78,0.0,0.0,0.0,1.0,0.0,346400.0,1.696790407226601,-0.21914952508675598,-0.22640893784546695,-0.2797794083182033,-0.21817285799246428,-0.1612579002222006
13915,11442,-117.98,33.72,1.0,0.0,0.0,0.0,0.0,240400.0,-0.36709500299140746,0.08213157535392883,0.03148410106601974,0.2616167164471376,0.11633688200531343,1.1543020831994057
13916,6072,-117.85,34.08,1.0,0.0,0.0,0.0,0.0,386200.0,-0.4464752110767155,-0.6703936320436437,-0.8617636064364932,-0.8358545348714402,-0.8379234615542385,2.2400906891262724
13917,16651,-120.66,35.29,0.0,0.0,0.0,0.0,1.0,233300.0,0.8236081182882128,-0.2173427418757174,0.2776547291178934,-0.24351363919516614,0.2537711162679663,-0.9402621014388493
13918,8745,-118.33,33.82,1.0,0.0,0.0,0.0,0.0,417800.0,-0.20833458682079145,1.3310704699843539,0.9387987016000684,1.1993458894856706,1.1354246945566828,1.437792424122226
13919,2446,-119.61,36.56,0.0,1.0,0.0,0.0,0.0,53000.0,0.42670707786167267,-0.3311700841711485,-0.08574000753011057,0.3894103790711734,-0.05221453737341177,-1.1827105204505401
13920,1076,-121.8,39.75,0.0,1.0,0.0,0.0,0.0,122600.0,-1.3990377081004117,2.0632693662577424,1.9258256959794855,1.5792729945841555,1.9781817914503088,-0.3969980514311717
13921,1938,-120.98,38.68,0.0,1.0,0.0,0.0,0.0,176900.0,-1.87531895661226,0.9782960480290692,0.8801866473020032,0.6968059459235839,1.0342938429294477,-0.2998602208075332
13922,10309,-117.74,33.89,1.0,0.0,0.0,0.0,0.0,366300.0,-1.9546991646975678,15.94162290604791,11.575714315612933,12.68177917039397,12.156094423165639,1.9177240875514683
13923,14362,-117.22,32.73,0.0,0.0,0.0,0.0,1.0,291400.0,0.7442279102029048,0.5970647904999268,0.5496146610609157,0.17699658849338415,0.5908739550254167,-0.012249841391703993
13924,5531,-118.41,33.97,1.0,0.0,0.0,0.0,0.0,352300.0,1.220509158714753,0.06541883065182187,-0.07167311449857493,1.9833772790979982,-0.07036622869112065,0.39801091470062805
13925,5757,-118.28,34.18,1.0,0.0,0.0,0.0,0.0,365600.0,1.696790407226601,-0.20288847618740866,-0.4632016372096502,-0.4809680798817192,-0.4982275240371154,1.5951462019513822
13926,5409,-118.44,34.03,1.0,0.0,0.0,0.0,0.0,350900.0,0.9823685344588288,-0.6685868488326051,-0.6296598714161552,-0.7546882896913094,-0.6486272520981318,0.19913982590345672
13927,12642,-121.46,38.54,0.0,1.0,0.0,0.0,0.0,63900.0,0.8236081182882128,-0.5380467618350671,-0.49133542327272145,-0.5111895541509168,-0.5708342893079509,-1.106542629336192
13928,14453,-117.28,32.84,0.0,0.0,0.0,0.0,1.0,360300.0,0.9823685344588288,-0.5529527233261353,-0.45851267286580494,-0.6864741049122632,-0.4852620302387519,-0.4930794619283972
13929,4341,-118.3,34.08,1.0,0.0,0.0,0.0,0.0,225000.0,0.42670707786167267,-0.48881191933426543,0.2753102469459708,0.2927016614097409,0.1500471658810585,-1.2125543890216959
13930,12117,-117.21,33.95,0.0,1.0,0.0,0.0,0.0,155500.0,-1.87531895661226,2.601239067344482,1.6562102462083859,2.1819755385812973,1.6825685328476216,0.7148313106117653
13931,19071,-122.53,38.32,1.0,0.0,0.0,0.0,0.0,332300.0,-0.5258554191620235,0.421355123226424,-1.250947646975646,-0.05527702803273501,-0.0003525621799578645,1.0199254431197233
13932,9463,-123.73,39.44,1.0,0.0,0.0,0.0,0.0,165000.0,0.26794666169105663,-0.8375210790647132,-0.8969308390153323,-0.9109764851977316,-0.9312750169024555,-0.6148847025037695
13933,3178,-119.79,36.32,0.0,1.0,0.0,0.0,0.0,75800.0,-0.7639960434179476,0.2745539873295386,0.18856440658483437,0.4628053880106534,0.27451590634534784,-0.42119007232602007
13934,3033,-119.11,35.39,0.0,1.0,0.0,0.0,0.0,88900.0,-0.5258554191620235,-0.7498920933293416,-0.8383187847172672,-0.8496700659659306,-0.8586682516316201,-0.3243691677403056
13935,5299,-118.45,34.07,1.0,0.0,0.0,0.0,0.0,350000.0,-1.2402772919297957,0.7407040557774947,2.1532404666559786,2.047274110410016,1.9470646063342365,-1.3477761652025084
13936,9501,-123.59,38.8,0.0,0.0,0.0,0.0,1.0,176100.0,-0.9227564595885636,1.155360802710851,1.1802803653080969,0.26507059922076015,0.7827632632411962,-0.3929836549508038
13937,15396,-117.08,33.23,1.0,0.0,0.0,0.0,0.0,272200.0,-1.1608970838444876,0.31294813056410864,0.08775167319216229,-0.04318843832505594,0.028171524176441785,0.151019889145363
13938,12440,-116.18,33.69,0.0,1.0,0.0,0.0,0.0,155000.0,-0.9227564595885636,-1.154159836799226,-1.2064024857091165,-1.1708811639128314,-1.2450399668228518,-0.7865529730458165
13939,5511,-118.42,33.99,1.0,0.0,0.0,0.0,0.0,263800.0,0.5060872859469807,-0.41563719928720255,-0.26860961694007385,-0.30741047050718406,-0.2778141294649363,0.36341315556061543
13940,20312,-119.17,34.19,0.0,0.0,0.0,0.0,1.0,175000.0,-0.049574170650175414,-0.5421120240599039,-0.059950703638961905,0.613049288663236,-0.16631088279901038,-1.1449963219376107
13941,12493,-121.47,38.57,0.0,1.0,0.0,0.0,0.0,200000.0,1.855550823397217,-0.996518001636109,-1.0094659832676174,-1.0871245066524837,-1.0427782635683815,-0.44495952517030346
13942,13659,-117.28,34.06,0.0,1.0,0.0,0.0,0.0,136700.0,-2.113459580868184,-0.4454491222693393,-0.57104781711809,-0.4896027868157756,-0.5111930178354789,0.672099116498376
13943,13082,-121.37,38.57,0.0,1.0,0.0,0.0,0.0,135800.0,-1.0021366676738717,0.5649943885039919,0.8497083790670094,0.28234001308887313,0.9176043987441763,-0.6341643698107995
13944,19543,-120.96,37.64,0.0,1.0,0.0,0.0,0.0,67500.0,0.5854674940322887,-1.167259015079256,-1.2228138609125745,-1.1950583433281896,-1.2631916581405607,-0.12629039403794376
13945,7262,-118.23,34.0,1.0,0.0,0.0,0.0,0.0,350000.0,0.5060872859469807,-1.1189275641839735,-1.1102787166602894,-1.0085486735525697,-1.15687460899398,-1.2367464099165446
13946,8976,-118.41,34.01,1.0,0.0,0.0,0.0,0.0,285300.0,0.3473268697763647,0.29894556067855954,1.0325779884769726,0.8979946174870997,1.0965282131615923,-0.5199653541455977
13947,6442,-118.03,34.1,0.0,1.0,0.0,0.0,0.0,223900.0,0.18856645360574864,0.0012780266599519469,0.01272824369063889,0.03279698269464103,0.048916314253823354,0.04009577587204014
13948,7633,-118.29,33.84,1.0,0.0,0.0,0.0,0.0,218000.0,0.42670707786167267,-0.012272847422837475,0.05727340495716841,-0.03369026069759382,0.03595082045545987,0.6322192567263004
13949,18396,-121.77,37.23,1.0,0.0,0.0,0.0,0.0,253800.0,-1.0815168757591795,0.9344815551613834,0.5519591432328383,0.9359873279969482,0.7179357942493788,0.9675270048496587
13950,9630,-121.0,37.26,0.0,1.0,0.0,0.0,0.0,77400.0,1.2998893668000608,-0.40389310841545173,-0.38114476119235896,-0.5077356713772943,-0.3815380798518441,-1.1398198633181889
13951,19991,-119.35,36.2,0.0,1.0,0.0,0.0,0.0,50800.0,0.18856645360574864,-0.38898714692438335,-0.35535545730121026,-0.14594145084032797,-0.3711656848131533,-0.8650449884382725
13952,2307,-119.76,36.83,0.0,1.0,0.0,0.0,0.0,84200.0,-0.9227564595885636,0.47239674893826417,0.22138715699175085,0.39113732045798466,0.2589573137873117,0.0821412969032613
13953,4541,-118.2,34.03,1.0,0.0,0.0,0.0,0.0,140800.0,0.6648477021175967,-0.47932630747631283,-0.33191063558198425,0.2944286027965522,-0.3218968083793721,-0.6008343148224822
13954,5142,-118.27,33.96,1.0,0.0,0.0,0.0,0.0,92600.0,1.0617487425441368,-0.8348109042481553,-0.7750177660753568,-0.6372562753881413,-0.8405165603139112,-0.9650879744095454
13955,7181,-118.19,34.04,1.0,0.0,0.0,0.0,0.0,146900.0,0.42670707786167267,-0.7376963066548311,-0.6085595318688518,-0.234015461567704,-0.6201031657417321,-0.5334347107573584
13956,2424,-119.54,36.61,0.0,1.0,0.0,0.0,0.0,54700.0,-0.6846158353326396,-0.52133401713296,-0.5054023163042571,0.03366045338804667,-0.4541448451226796,-1.252064501749527
13957,9608,-120.51,37.29,0.0,1.0,0.0,0.0,0.0,79800.0,-0.6846158353326396,1.031144456951948,1.1920027761677099,2.3917989170788694,1.3169416077337714,-1.1072293024183602
13958,15141,-116.9,32.84,1.0,0.0,0.0,0.0,0.0,153800.0,-0.8433762515032556,0.43716447632301164,0.47693571373131494,0.37041402381624916,0.5493843748706536,-0.6112400530676461
13959,2752,-115.4,32.7,0.0,1.0,0.0,0.0,0.0,95800.0,-0.7639960434179476,-0.9310221102359603,-0.9860211615483914,-0.7805924104934788,-0.9520198069798371,-1.15165176873401
13960,7020,-118.1,33.97,1.0,0.0,0.0,0.0,0.0,163500.0,0.5060872859469807,-0.09854674574993012,-0.010716578028587172,0.49648074505347367,0.03335772169578718,-0.4605417220348893
13961,12801,-121.46,38.62,0.0,1.0,0.0,0.0,0.0,60900.0,0.5060872859469807,0.30797947673375253,0.3808119446824881,0.929079562449703,0.3834260542516011,-0.9914456565635396
13962,5181,-118.26,33.94,1.0,0.0,0.0,0.0,0.0,99600.0,1.220509158714753,-0.6961402928009436,-0.6296598714161552,-0.5828576217035856,-0.6589996471368226,-1.1490635394242992
13963,16005,-122.45,37.74,0.0,0.0,0.0,1.0,0.0,349500.0,1.855550823397217,-0.47345426204043745,-0.6038705675250066,-0.684747163525452,-0.5915790793853325,0.2698671533667799
13964,7017,-118.09,33.98,1.0,0.0,0.0,0.0,0.0,169500.0,0.8236081182882128,-0.7715734918618047,-0.7961181056226603,-0.6424370995485752,-0.7523512024850396,-0.09327726508755013
13965,5365,-118.39,34.04,1.0,0.0,0.0,0.0,0.0,500001.0,1.2998893668000608,-0.2507682312799313,-0.5194692093357928,-0.5189607903915676,-0.5085999190758062,1.81636057642218
13966,2954,-119.01,35.35,0.0,1.0,0.0,0.0,0.0,57900.0,0.8236081182882128,-0.9242466731945655,-0.9016198033591776,-0.9230650749054107,-0.9572060044991825,-1.0308501272787294
13967,3242,-119.58,36.11,0.0,1.0,0.0,0.0,0.0,61600.0,-0.6052356272473315,-0.28916237451450133,-0.34832201078544245,-0.03282679000418818,-0.2674417344262455,-0.8700629840387324
13968,11397,-117.97,33.72,1.0,0.0,0.0,0.0,0.0,273400.0,-0.36709500299140746,0.15666138280927064,-0.07870656101434276,0.0017120377320377187,-0.12482130264424725,0.8263892759609358
13969,10287,-117.83,33.88,1.0,0.0,0.0,0.0,0.0,259400.0,-0.4464752110767155,-0.1261001897182686,-0.41865647594312067,-0.19515928036444988,-0.39968977116955295,1.1351808789113378
13970,12010,-117.55,33.9,0.0,1.0,0.0,0.0,0.0,198800.0,-0.6052356272473315,-0.36369218196984315,-0.49133542327272145,-0.4870123747355587,-0.5034137215564608,-0.2208928163581918
13971,13221,-117.71,34.02,0.0,1.0,0.0,0.0,0.0,157700.0,-0.9227564595885636,4.53720727797233,4.436766102108597,5.101369952985791,4.483115193294132,-0.12042726233635391
13972,13942,-117.17,34.28,0.0,1.0,0.0,0.0,0.0,253800.0,-1.2402772919297957,1.004042708786369,0.4323905524647854,-0.5655882078354726,-0.6512203508578045,1.7619021189056105
13973,11672,-118.02,33.84,1.0,0.0,0.0,0.0,0.0,214100.0,0.5060872859469807,0.3743787597394207,0.06899581581678144,0.5664218712193311,0.20450223983418508,0.3264384511361744
13974,20074,-120.26,38.13,0.0,1.0,0.0,0.0,0.0,87500.0,-0.9227564595885636,-1.0584003266141808,-1.0305663228149209,-1.1337519240963887,-1.1776193990713617,0.10258302634934525
13975,5168,-118.27,33.95,1.0,0.0,0.0,0.0,0.0,93600.0,0.5060872859469807,-0.25799536412408564,-0.09277345404587839,0.2745687768482223,-0.028876648536357515,-1.2487367783513275
13976,9199,-119.66,37.39,0.0,1.0,0.0,0.0,0.0,124100.0,-1.4784179161857198,-0.2430894026330173,-0.2897099564873773,-0.37303424320601325,-0.2700348331859182,-0.5719412243650976
13977,4808,-118.34,34.03,1.0,0.0,0.0,0.0,0.0,130200.0,1.617410199141293,-0.6094146986710913,-0.6038705675250066,-0.5785402682365574,-0.612323869462714,-0.22897443032524809
13978,7065,-118.04,33.94,1.0,0.0,0.0,0.0,0.0,164400.0,0.6648477021175967,-0.594508737180023,-0.6109040140407743,-0.27632552554458073,-0.586392881865987,0.18012426362802975
13979,7752,-118.15,33.92,1.0,0.0,0.0,0.0,0.0,182800.0,0.10918624552044062,-0.7810591037197573,-0.702338818745756,-0.6812932807518294,-0.7523512024850396,-0.7095399458303383
13980,7826,-118.14,33.9,1.0,0.0,0.0,0.0,0.0,225800.0,-0.20833458682079145,-0.22547326632539103,-0.14669654400009832,-0.24610405127538307,-0.18705567287639194,-0.14097463379507888
13981,2208,-119.87,36.81,0.0,1.0,0.0,0.0,0.0,107800.0,-1.7959387485269518,-0.34020400022634145,-0.4514792263500371,-0.40239224678180524,-0.4437724500839888,0.4270624681769743
13982,16774,-122.46,37.69,0.0,0.0,0.0,0.0,1.0,277700.0,-0.20833458682079145,0.7488345802271683,1.3865947964372862,1.6276273534148717,1.5529135948639867,-0.22532978088912467
13983,12483,-121.5,38.57,0.0,1.0,0.0,0.0,0.0,77500.0,-1.5577981242710277,-0.8578473901888973,-0.8406632668891898,-0.9826445527504003,-0.884599239228347,-0.26732248091402533
13984,6140,-117.97,34.07,1.0,0.0,0.0,0.0,0.0,157100.0,-0.6846158353326396,-0.26251232215168213,-0.08808448970203318,0.11914405203520577,-0.08592482124915682,-0.3507796709006204
13985,14288,-117.12,32.73,0.0,0.0,0.0,0.0,1.0,175400.0,1.855550823397217,0.6015817485275233,0.4323905524647854,0.27197836476800535,0.6945979054123246,-0.23716168630494586
13986,13501,-117.35,34.15,0.0,1.0,0.0,0.0,0.0,84500.0,0.26794666169105663,0.02476620840345361,0.043206511925632775,0.5621045177523029,0.1293023758036769,-0.8275420739506252
13987,12807,-121.45,38.61,0.0,1.0,0.0,0.0,0.0,67500.0,0.42670707786167267,-0.996518001636109,-0.9789877150326235,-1.0120025563261923,-1.0401851648087088,-1.5456436548795878
13988,3958,-118.59,34.2,1.0,0.0,0.0,0.0,0.0,179800.0,-0.6052356272473315,-0.3862769721078255,-1.250947646975646,0.7468872461411115,0.45603281952243657,-0.5863613590906295
13989,15902,-122.41,37.75,0.0,0.0,0.0,1.0,0.0,254700.0,1.855550823397217,-0.05428055707948468,0.05961788712909102,-0.004332257121801813,-0.06518003117177525,-0.24128172479795476
